Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category,Churn Label,Churn Score,CLTV,Churn,Tenure Category,Age Group,ARPU,Payment Consistency,Service Bundling Score,Complaint Frequency,Engagement Index,Senior Flag
9369-XFEHK,Female,76,Yes,Yes,No,0,United States,California,Pleasanton,94566,37.633361,-121.862395,36669,80.6,2656.5,3751.77,0.0,0,1095.27,Bank Withdrawal,Yes,Yes,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,33,Yes,1,2,Churned,Competitor offered more data,Competitor,Yes,72,3601,1,2-3 Years,61+,113.69,1.410545905707196,1,1,16,1
1374-DMZUI,Female,65,Yes,No,No,0,United States,California,San Ramon,94583,37.766556,-121.976784,44078,94.3,424.45,622.45,0.0,0,198.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer E,4,No,0,2,Churned,Competitor made better offer,Competitor,Yes,91,5419,1,0-1 Year,61+,155.6125,1.6501855779427361,3,0,26,1
1989-PRJHP,Male,75,Yes,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,75.5,1893.95,2180.15,0.0,0,286.2,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,27,Yes,1,1,Churned,Competitor had better devices,Competitor,Yes,65,2377,1,2-3 Years,61+,80.7462962962963,1.069487368162865,0,1,23,1
4822-RVYBB,Male,75,Yes,No,No,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205,100.6,819.4,1143.0,0.0,0,323.6,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Offer E,8,No,0,1,Churned,Attitude of support person,Attitude,Yes,90,5906,1,0-1 Year,61+,142.875,1.4202286282306165,3,0,32,1
4184-TJFAN,Female,68,Yes,Yes,No,0,United States,California,Berkeley,94707,37.897753,-122.279391,11889,88.3,273.75,351.06,0.0,0,77.31,Mailed Check,Yes,Yes,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Offer E,3,Yes,1,1,Churned,Attitude of support person,Attitude,Yes,68,4486,1,0-1 Year,61+,117.02,1.325254813137033,3,1,5,1
4145-UQXUQ,Female,71,Yes,No,No,0,United States,California,Berkeley,94710,37.872902,-122.303708,8157,92.1,729.95,1073.39,0.0,0,343.44,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Offer E,8,No,0,1,Churned,Competitor had better devices,Competitor,Yes,81,5662,1,0-1 Year,61+,134.17375,1.456826818675353,3,0,12,1
1236-WFCDV,Male,74,Yes,No,No,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,90.45,1266.1,1424.44,0.0,0,158.34,Credit Card,No,Yes,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer B,14,No,0,3,Churned,Competitor offered more data,Competitor,Yes,96,4777,1,1-2 Years,61+,101.74571428571429,1.1248835189133697,2,0,26,1
1271-SJBGZ,Male,77,Yes,No,No,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,43.65,526.95,526.95,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Offer B,12,No,0,1,Churned,Competitor had better devices,Competitor,Yes,74,2437,1,0-1 Year,61+,43.9125,1.0060137457044676,3,0,13,1
4441-NIHPT,Female,73,Yes,No,No,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,74.3,940.35,1465.16,0.0,0,524.81,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer B,13,No,0,1,Churned,Competitor had better devices,Competitor,Yes,90,2995,1,1-2 Years,61+,112.7046153846154,1.5168858059840564,1,0,22,1
8999-BOHSE,Female,68,Yes,No,No,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,89.7,1047.7,1091.26,0.0,0,43.56,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer B,11,No,0,2,Churned,Attitude of support person,Attitude,Yes,89,2202,1,0-1 Year,61+,99.20545454545454,1.1059693929259147,2,0,29,1
7029-RPUAV,Male,74,Yes,Yes,No,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,100.45,1622.45,2101.51,0.0,0,479.06,Credit Card,Yes,Yes,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Offer B,17,Yes,1,3,Churned,Competitor offered more data,Competitor,Yes,87,5508,1,1-2 Years,61+,123.61823529411765,1.2306444529031124,3,1,19,1
8111-SLLHI,Male,65,Yes,Yes,No,0,United States,California,San Jose,95128,37.316146,-121.936285,32804,105.65,4284.8,5581.55,0.0,0,1296.75,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,39,Yes,1,3,Churned,Attitude of support person,Attitude,Yes,96,4687,1,3+ Years,61+,143.11666666666667,1.354630067834043,5,1,31,1
5293-WXJAK,Female,73,Yes,Yes,No,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,104.05,1133.65,1323.4,0.0,0,189.75,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Offer B,11,Yes,5,3,Churned,Competitor offered more data,Competitor,Yes,82,4553,1,0-1 Year,61+,120.30909090909091,1.1562622864881396,4,5,31,1
4086-YQSNZ,Female,74,Yes,Yes,No,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,80.4,224.05,233.92,0.0,0,9.87,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer E,3,Yes,1,2,Churned,Attitude of service provider,Attitude,Yes,89,3834,1,0-1 Year,61+,77.97333333333333,0.9698175787728025,1,1,10,1
8399-YNDCH,Male,80,Yes,No,No,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,60.05,1236.15,1963.17,0.0,0,727.02,Bank Withdrawal,Yes,Yes,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Offer B,21,No,0,1,Churned,Competitor had better devices,Competitor,Yes,70,4716,1,1-2 Years,61+,93.48428571428572,1.5567741168074225,2,0,16,1
5565-FILXA,Female,76,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,96.15,1529.2,2149.2,0.0,0,620.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer B,16,No,0,2,Churned,Don't know,Other,Yes,96,5913,1,1-2 Years,61+,134.325,1.3970358814352573,2,0,18,1
4187-CINZD,Female,73,Yes,No,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,95.25,4424.2,4706.18,0.0,0,281.98,Credit Card,No,Yes,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Offer B,46,No,0,2,Churned,Competitor had better devices,Competitor,Yes,90,3180,1,3+ Years,61+,102.30826086956522,1.0741024763208948,3,0,33,1
6818-WOBHJ,Female,70,Yes,Yes,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476,89.6,6127.6,7768.44,0.0,0,1640.84,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Offer A,68,Yes,1,1,Churned,Competitor had better devices,Competitor,Yes,69,5651,1,3+ Years,61+,114.24176470588235,1.2750196953781514,2,1,26,1
9134-CEQMF,Male,75,Yes,Yes,No,0,United States,California,Nice,95464,39.12334,-122.838198,2223,89.5,676.7,772.11,0.0,0,95.41,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer E,7,Yes,1,2,Churned,Network reliability,Dissatisfaction,Yes,89,3077,1,0-1 Year,61+,110.30142857142857,1.2324181963288108,2,1,29,1
8519-IMDHU,Male,74,Yes,Yes,No,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,85.6,1345.55,2024.3,0.0,0,678.75,Bank Withdrawal,Yes,Yes,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Offer B,15,Yes,1,1,Churned,Competitor had better devices,Competitor,Yes,83,4981,1,1-2 Years,61+,134.95333333333332,1.5765576323987538,1,1,23,1
3372-KWFBM,Male,76,Yes,No,No,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,86.6,1281.0,1587.88,0.0,0,306.88,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,16,No,0,3,Churned,Network reliability,Dissatisfaction,Yes,81,2508,1,1-2 Years,61+,99.2425,1.1459872979214782,1,0,23,1
7206-GZCDC,Female,75,Yes,No,No,0,United States,California,Loleta,95551,40.665952,-124.240051,1447,69.25,69.25,98.93,0.0,0,29.68,Bank Withdrawal,Yes,Yes,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,1,No,0,2,Churned,Attitude of support person,Attitude,Yes,75,4371,1,0-1 Year,61+,98.93,1.428592057761733,0,0,18,1
1768-ZAIFU,Female,74,Yes,No,No,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,25.2,25.2,25.2,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,1,No,0,1,Churned,Competitor made better offer,Competitor,Yes,67,5688,1,0-1 Year,61+,25.2,1.0,0,0,5,1
3793-MMFUH,Female,73,Yes,No,No,0,United States,California,Davis,95618,38.544002,-121.685559,648,95.05,1290.0,1537.39,0.0,0,247.39,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,13,No,0,1,Churned,Competitor made better offer,Competitor,Yes,90,2230,1,1-2 Years,61+,118.26076923076924,1.244195362764537,3,0,27,1
6567-HOOPW,Female,69,Yes,No,No,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,79.2,79.2,99.26,0.0,0,20.06,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,1,No,0,3,Churned,Competitor made better offer,Competitor,Yes,76,4363,1,0-1 Year,61+,99.26,1.2532828282828283,1,0,25,1
8621-MNIHH,Female,75,Yes,Yes,No,0,United States,California,Madison,95653,38.674276,-121.961866,844,94.25,3217.55,3315.47,0.0,0,97.92,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Offer B,34,Yes,1,1,Churned,Competitor had better devices,Competitor,Yes,88,3369,1,2-3 Years,61+,97.51382352941175,1.034629427367764,3,1,7,1
5419-CONWX,Female,65,Yes,No,No,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,99.8,442.85,493.57,0.0,0,50.72,Credit Card,Yes,Yes,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,4,No,0,1,Churned,Competitor had better devices,Competitor,Yes,89,2268,1,0-1 Year,61+,123.3925,1.2363977955911825,5,0,15,1
7024-OHCCK,Female,77,Yes,No,No,0,United States,California,Sheridan,95681,38.984756,-121.345074,1219,93.85,170.85,209.39,0.0,0,38.54,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer B,2,No,0,3,Churned,Poor expertise of online support,Other,Yes,72,4193,1,0-1 Year,61+,104.695,1.1155567394778902,2,0,20,1
5357-TZHPP,Male,67,Yes,No,No,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,84.4,732.5,1009.7,0.0,0,277.2,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Offer B,9,No,0,2,Churned,Attitude of support person,Attitude,Yes,83,5745,1,0-1 Year,61+,112.1888888888889,1.3292522380200105,1,0,19,1
0506-LVNGN,Female,78,Yes,No,No,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,75.55,349.65,561.3,0.0,0,211.65,Credit Card,Yes,Yes,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer B,5,No,0,1,Churned,Competitor had better devices,Competitor,Yes,90,4028,1,0-1 Year,61+,112.25999999999999,1.4859033752481798,1,0,10,1
9809-IMGCQ,Male,65,Yes,No,No,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,96.7,2082.95,3066.91,0.0,100,883.96,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Offer D,22,No,0,1,Churned,Competitor made better offer,Competitor,Yes,93,4458,1,1-2 Years,61+,139.405,1.4416235780765252,3,0,11,1
3254-YRILK,Male,74,Yes,No,No,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,88.2,1775.8,2535.23,0.0,0,759.43,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Offer D,19,No,0,1,Churned,Competitor had better devices,Competitor,Yes,69,5683,1,1-2 Years,61+,133.43315789473684,1.5128475951784224,2,0,11,1
0529-ONKER,Male,70,Yes,No,No,0,United States,California,Forest Ranch,95942,40.077028,-121.494168,1351,75.65,1146.65,1842.35,0.0,0,695.7,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer D,15,No,0,3,Churned,Attitude of support person,Attitude,Yes,96,2099,1,1-2 Years,61+,122.82333333333332,1.6235734743335535,0,0,19,1
5240-IJOQT,Male,69,Yes,No,No,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,74.7,74.7,86.04,0.0,0,11.34,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,1,No,0,1,Churned,Competitor had better devices,Competitor,Yes,88,3348,1,0-1 Year,61+,86.04,1.1518072289156627,0,0,20,1
0661-XEYAN,Female,76,Yes,No,No,0,United States,California,Nevada City,95959,39.333737,-120.858667,17269,25.8,25.8,45.8,0.0,20,0.0,Mailed Check,Yes,No,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,1,No,0,1,Churned,Competitor had better devices,Competitor,Yes,90,3884,1,0-1 Year,61+,45.8,1.7751937984496122,0,0,26,1
2660-EMUBI,Male,71,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,95.35,898.35,1312.05,0.0,0,413.7,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer D,10,No,0,1,Churned,Competitor made better offer,Competitor,Yes,75,5353,1,0-1 Year,61+,131.20499999999998,1.3760356581017303,2,0,16,1
7675-OZCZG,Female,76,Yes,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,45.0,127.1,227.52,0.0,10,90.42,Bank Withdrawal,No,Yes,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,3,No,0,3,Churned,Competitor made better offer,Competitor,Yes,77,4145,1,0-1 Year,61+,75.84,1.6853333333333333,0,0,6,1
9391-EOYLI,Male,77,Yes,Yes,No,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845,80.45,950.2,1033.84,0.0,0,83.64,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Offer D,12,Yes,1,2,Churned,Competitor made better offer,Competitor,Yes,69,5374,1,0-1 Year,61+,86.15333333333332,1.070892894137145,1,1,20,1
2761-OCIAX,Male,74,Yes,No,No,0,United States,California,Palo Cedro,96073,40.582399,-122.195512,4931,74.7,165.4,178.42,0.0,0,13.02,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,2,No,0,2,Churned,Competitor made better offer,Competitor,Yes,81,2803,1,0-1 Year,61+,89.21,1.1942436412315929,1,0,12,1
3068-OMWZA,Male,77,Yes,No,No,0,United States,California,Round Mountain,96084,40.923558,-122.059933,459,88.8,88.8,148.4,0.0,10,49.6,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Offer B,1,No,0,1,Churned,Competitor made better offer,Competitor,Yes,91,3106,1,0-1 Year,61+,148.4,1.6711711711711712,2,0,22,1
4154-AQUGT,Male,76,Yes,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,89.05,1169.35,1188.46,0.0,0,19.11,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Offer D,13,Yes,1,1,Churned,Competitor made better offer,Competitor,Yes,82,3861,1,1-2 Years,61+,91.42,1.026614261650758,3,1,8,1
8017-LXHFA,Female,77,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,94.75,2293.6,3010.51,0.0,0,716.91,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer D,23,No,0,2,Churned,Competitor made better offer,Competitor,Yes,95,2740,1,1-2 Years,61+,130.8917391304348,1.3814431570494436,3,0,26,1
4248-QPAVC,Female,80,Yes,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,85.35,1463.45,2089.39,0.0,0,625.94,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer D,17,Yes,1,1,Churned,Competitor made better offer,Competitor,Yes,90,3209,1,1-2 Years,61+,122.90529411764705,1.4400151624797548,2,1,8,1
4690-LLKUA,Male,68,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,45.05,770.6,1466.41,0.0,0,695.81,Bank Withdrawal,Yes,Yes,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,17,No,0,1,Churned,Competitor made better offer,Competitor,Yes,93,3797,1,1-2 Years,61+,86.25941176470589,1.914748318861396,0,0,2,1
9490-DFPMD,Female,79,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,84.65,3541.35,3941.61,0.0,0,400.26,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,42,No,0,2,Churned,Competitor made better offer,Competitor,Yes,90,4871,1,3+ Years,61+,93.84785714285715,1.1086574972576153,1,0,18,1
8580-AECUZ,Male,65,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,79.1,79.1,121.4,0.0,0,42.3,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,1,No,0,3,Churned,Competitor made better offer,Competitor,Yes,92,5001,1,0-1 Year,61+,121.4,1.5347661188369155,1,0,17,1
5047-LHVLY,Male,68,Yes,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,50.15,50.15,89.93,0.0,0,39.78,Mailed Check,Yes,Yes,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer E,1,No,0,2,Churned,Competitor made better offer,Competitor,Yes,91,3438,1,0-1 Year,61+,89.93,1.793220338983051,1,0,13,1
8375-DKEBR,Female,72,Yes,No,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,69.6,69.6,104.11,0.0,0,34.51,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,1,No,0,1,Churned,Competitor had better devices,Competitor,Yes,96,3438,1,0-1 Year,61+,104.11,1.4958333333333333,0,0,15,1
7279-BUYWN,Female,66,Yes,No,No,0,United States,California,Buena Park,90620,33.845706,-118.012204,44442,113.2,4689.5,5835.45,0.0,0,1145.95,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,41,No,0,1,Churned,Attitude of support person,Attitude,Yes,89,3380,1,3+ Years,61+,142.3280487804878,1.257314918555546,6,0,29,1
7156-MHUGY,Male,68,Yes,No,No,0,United States,California,Buena Park,90621,33.874224,-117.993368,33528,90.5,1201.15,1650.74,29.84,140,339.43,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Offer B,13,No,0,1,Churned,Competitor had better devices,Competitor,Yes,76,5394,1,1-2 Years,61+,126.98,1.4030939226519337,3,0,7,1
9606-PBKBQ,Male,69,Yes,Yes,No,0,United States,California,Long Beach,90813,33.781086,-118.199049,63136,85.0,2642.05,2784.16,49.57,0,191.68,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,32,Yes,1,1,Churned,Attitude of support person,Attitude,Yes,94,4584,1,2-3 Years,61+,87.005,1.0235882352941177,2,1,25,1
3536-IQCTX,Male,76,Yes,Yes,No,0,United States,California,South Pasadena,91030,34.110444,-118.156957,23984,85.3,2661.1,4248.3,0.0,0,1587.2,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,32,Yes,1,1,Churned,Competitor had better devices,Competitor,Yes,75,2712,1,2-3 Years,61+,132.759375,1.5563818874560376,2,1,12,1
3132-TVFDZ,Male,70,Yes,Yes,No,0,United States,California,Glendale,91202,34.167926,-118.267539,21990,44.85,2572.95,2560.88,12.07,0,0.0,Bank Withdrawal,Yes,No,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,57,Yes,1,2,Churned,Attitude of support person,Attitude,Yes,82,5172,1,3+ Years,61+,44.92771929824561,1.001732871755755,3,1,6,1
8080-DDEMJ,Male,71,Yes,No,No,0,United States,California,Glendale,91204,34.136306,-118.26036,17015,45.1,45.1,60.38,0.0,0,15.28,Bank Withdrawal,No,Yes,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,1,No,0,2,Churned,Attitude of support person,Attitude,Yes,79,4499,1,0-1 Year,61+,60.38,1.3388026607538803,0,0,14,1
6702-OHFWR,Male,75,Yes,No,No,0,United States,California,Reseda,91335,34.200175,-118.540958,68018,43.3,43.3,43.3,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Offer E,1,No,0,3,Churned,Poor expertise of online support,Other,Yes,91,4972,1,0-1 Year,61+,43.3,1.0,3,0,29,1
4510-PYUSH,Female,67,Yes,No,No,0,United States,California,Sylmar,91342,34.321621,-118.399841,81986,57.15,2250.65,3242.45,0.0,0,991.8,Credit Card,Yes,Yes,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,38,No,0,1,Churned,Attitude of support person,Attitude,Yes,75,3110,1,3+ Years,61+,85.32763157894736,1.4930469217663582,2,0,29,1
8840-DQLGN,Female,65,Yes,Yes,No,0,United States,California,Burbank,91502,34.177267,-118.31003,11517,100.5,3653.35,4212.65,0.0,0,559.3,Bank Withdrawal,Yes,Yes,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Offer B,35,Yes,1,1,Churned,Attitude of support person,Attitude,Yes,81,4745,1,2-3 Years,61+,120.36142857142856,1.1976261549395877,4,1,26,1
4193-ORFCL,Female,80,Yes,No,No,0,United States,California,North Hollywood,91606,34.187599,-118.387125,45358,45.1,45.1,60.34,0.0,0,15.24,Credit Card,No,Yes,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,1,No,0,1,Churned,Competitor had better devices,Competitor,Yes,70,2740,1,0-1 Year,61+,60.34,1.3379157427937916,0,0,14,1
7776-QWNFX,Male,71,Yes,Yes,No,0,United States,California,Chino,91710,33.990646,-117.663025,75319,50.4,1527.5,1667.0,0.0,0,139.5,Bank Withdrawal,Yes,Yes,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,30,Yes,1,3,Churned,Attitude of support person,Attitude,Yes,83,4795,1,2-3 Years,61+,55.56666666666667,1.1025132275132274,1,1,30,1
6689-TCZHQ,Female,70,Yes,No,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,78.95,378.4,439.75,0.0,0,61.35,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Offer E,5,No,0,3,Churned,Attitude of support person,Attitude,Yes,65,4054,1,0-1 Year,61+,87.95,1.1139962001266623,1,0,21,1
9497-QCMMS,Male,73,Yes,No,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,93.55,93.55,123.72,0.0,0,30.17,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Offer E,1,No,0,1,Churned,Competitor made better offer,Competitor,Yes,81,5536,1,0-1 Year,61+,123.72,1.322501336183859,2,0,8,1
3424-NMNBO,Male,78,Yes,Yes,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,108.85,6287.25,9151.29,0.0,0,2864.04,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Offer B,58,Yes,1,1,Churned,Competitor made better offer,Competitor,Yes,91,4739,1,3+ Years,61+,157.78086206896552,1.4495256046758433,5,1,24,1
4514-GFCFI,Female,76,Yes,No,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,84.75,1350.15,1630.31,0.0,0,280.16,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,16,No,0,2,Churned,Attitude of support person,Attitude,Yes,91,5136,1,1-2 Years,61+,101.894375,1.2022935103244838,1,0,8,1
8000-REIQB,Female,73,Yes,No,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,69.95,69.95,102.45,0.0,10,22.5,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,No,0,2,Churned,Competitor made better offer,Competitor,Yes,94,3208,1,0-1 Year,61+,102.45,1.4646175839885633,0,0,27,1
